time,daily_max_T,daily_mean_T
2000.775842385214,-34.9100,-39.1050
2000.778574625651,-43.8100,-49.9625
2000.781306866088,-43.9100,-50.7004
2000.784039106525,-33.7300,-40.6525
2000.786771346962,-30.1600,-37.3425
2000.789503587400,-33.7800,-37.7925
2000.792235827837,-35.3500,-41.1429
2000.794968068274,-33.4600,-40.0346
2000.797700308711,-38.0600,-43.7671
2000.800432549148,-38.3400,-44.9604
2000.803164789585,-40.9000,-45.3904
2000.805897030023,-42.4000,-46.4763
2000.808629270460,-41.1400,-45.8146
2000.811361510897,-30.4500,-36.9117
2000.814093751334,-33.6500,-38.9325
2000.816825991771,-39.0600,-43.8358
2000.819558232208,-33.6200,-36.5087
2000.822290472646,-29.8400,-33.9833
2000.825022713083,-23.1500,-31.6363
2000.827754953520,-21.9900,-25.8358
2000.830487193957,-25.8700,-29.4892
2000.833219434394,-25.8400,-31.3229
2000.835951674831,-42.9300,-46.7929
2000.838683915269,-49.7600,-50.9496
2000.841416155706,-40.2400,-46.2358
2000.844148396143,-34.2300,-40.1633
2000.846880636580,-33.3900,-36.8842
2000.849612877017,-26.5000,-35.5571
2000.852345117454,-21.9600,-24.9929
2000.855077357892,-23.5700,-26.4517
2000.857809598329,-24.5800,-39.8250
2000.860541838766,-44.1400,-47.4050
2000.863274079203,-48.6100,-51.9658
2000.866006319640,-40.2400,-49.2996
2000.868738560077,-29.1400,-32.0788
2000.871470800514,-27.3600,-32.9000
2000.874203040952,-40.0400,-43.2967
2000.876935281389,-41.8300,-46.5012
2000.879667521826,-42.4400,-45.9408
2000.882399762263,-36.8700,-39.6004
2000.885132002700,-19.5800,-24.8517
2000.887864243137,-14.4400,-21.0758
2000.890596483574,-13.9200,-18.7862
2000.893328724012,-19.0300,-28.6742
2000.896060964449,-29.0700,-34.8812
2000.898793204886,-24.6800,-32.8667
2000.901525445323,-29.2400,-35.1625
2000.904257685760,-31.7500,-38.9437
2000.906989926197,-45.8400,-47.1483
2000.909722166635,-42.1100,-46.9358
2000.912454407072,-29.3400,-38.0633
2000.915186647509,-42.6200,-44.1875
2000.917918887946,-40.2300,-42.5662
2000.920651128383,-41.2100,-44.3608
2000.923383368820,-30.9800,-38.0575
2000.926115609258,-23.4200,-28.2192
2000.928847849695,-24.2000,-29.7329
2000.931580090132,-28.9800,-31.0921
2000.934312330569,-29.7800,-34.9142
2000.937044571006,-39.9300,-44.7071
2000.939776811443,-36.7500,-39.6604
2000.942509051881,-31.7600,-36.4996
2000.945241292318,-31.4300,-40.0475
2000.947973532755,-36.8000,-46.7000
2000.950705773192,-53.3200,-55.4308
2000.953438013629,-49.6600,-52.8321
2000.956170254066,-31.0900,-38.0396
2000.958902494503,-30.7200,-38.3696
2000.961634734941,-32.2600,-40.8383
2000.964366975378,-46.4300,-49.9654
2000.967099215815,-30.8900,-45.7571
2000.969831456252,-28.0400,-29.5338
2000.972563696689,-29.1300,-42.8604
2000.975295937126,-27.0600,-45.0833
2000.978028177564,-26.7400,-31.7279
2000.980760418001,-22.7700,-31.2867
2000.983492658438,-21.6800,-34.0754
2000.986224898875,-35.5300,-39.3387
2000.988957139312,-36.9400,-40.4113
2000.991689379749,-23.0000,-29.6567
2000.994421620187,-23.1900,-34.8375
2000.997153860624,-49.8100,-53.6833
2000.999886101061,-50.8600,-52.7404
2001.002618341498,-46.2200,-51.8629
2001.005365205464,-46.0500,-53.1542
2001.008104931818,-43.3900,-53.1808
2001.010844657846,-40.4700,-44.9158
2001.013584383873,-45.0200,-47.0567
2001.016324109901,-43.5000,-46.7037
2001.019063835928,-50.3700,-51.9375
2001.021803561955,-39.4000,-49.5188
2001.024543286676,-36.4000,-39.1375
2001.027283012704,-33.2900,-41.7342
2001.030022738731,-21.7900,-25.1521
2001.032762464758,-21.4700,-22.9992
2001.035502190786,-21.9300,-30.9567
2001.038241916813,-20.3100,-26.2775
2001.040981642841,-26.3500,-33.1071
2001.043721368868,-38.1700,-42.8204
2001.046461094895,-36.1200,-43.7962
2001.049200820923,-44.6100,-53.2429
2001.051940546950,-51.6400,-57.8408
2001.054680272978,-27.1600,-34.9650
2001.057419999005,-29.2700,-41.3671
2001.060159725032,-31.7900,-44.5358
2001.062899451060,-30.0100,-36.9746
2001.065639177087,-28.5600,-40.5162
2001.068378903115,-26.7700,-28.3608
2001.071118629142,-30.6500,-34.2533
2001.073858355169,-32.8400,-38.2421
2001.076598081197,-32.7500,-35.2242
2001.079337807224,-27.1700,-33.4788
2001.082077533252,-24.7100,-25.7862
2001.084817259279,-22.2700,-24.6504
2001.087556985306,-18.9700,-23.7246
2001.090296716559,-20.6200,-25.7704
2001.093036442587,-19.5800,-27.2721
2001.095776168614,-19.8500,-23.0846
2001.098515894642,-24.3100,-26.5083
2001.101255620669,-28.2000,-32.8800
2001.103995346696,-24.3800,-28.7108
2001.106735072724,-35.8300,-39.9037
2001.109474798751,-44.1200,-46.3750
2001.112214524779,-50.6300,-56.6662
2001.114954250806,-55.5700,-57.3717
2001.117693976833,-58.6700,-62.1242
2001.120433702861,-39.4300,-52.8971
2001.123173428888,-34.2500,-37.7858
2001.125913154916,-45.5800,-48.1433
2001.128652880943,-48.6100,-52.0975
2001.131392606970,-57.9000,-60.6321
2001.134132332998,-34.9400,-46.9417
2001.136872059025,-39.5000,-42.3808
2001.139611785052,-30.0000,-39.4200
2001.142351511080,-36.2600,-46.9058
2001.145091237107,-44.2400,-46.3163
2001.147830963135,-41.9300,-45.7837
2001.150570689162,-25.7000,-37.7021
2001.153310415189,-22.1300,-26.5633
2001.156050141217,-34.3000,-41.3975
2001.158789867244,-31.2000,-34.9754
2001.161529593272,-36.7000,-42.8246
2001.164269319299,-18.3400,-24.9742
2001.167009045326,-19.2300,-20.3625
2001.169748771354,-20.1900,-22.3962
2001.172488497381,-37.0200,-45.0771
2001.175228223409,-39.8200,-45.1817
2001.177967938985,-43.0600,-48.9217
2001.180707665012,-47.0000,-53.3288
2001.183447391040,-44.6800,-51.6313
2001.186187117067,-43.9300,-50.7163
2001.188926843095,-31.2400,-43.1858
2001.191666569122,-23.2000,-25.8625
2001.194406295149,-23.3200,-28.4333
2001.197146021177,-27.7500,-31.6967
2001.199885747204,-30.1300,-35.4696
2001.202625473232,-29.7500,-35.6133
2001.205365199259,-39.3400,-41.8021
2001.208104925286,-34.0000,-43.4575
2001.210844651314,-32.7200,-39.8392
2001.213584377341,-32.7600,-39.3588
2001.216324103368,-32.3300,-39.8742
2001.219063829396,-24.8000,-35.5387
2001.221803555423,-42.0900,-46.0592
2001.224543281451,-48.4400,-55.8512
2001.227283007478,-42.1600,-52.7592
2001.230022733505,-43.9400,-52.7029
2001.232762459533,-39.6800,-43.0513
2001.235502185560,-38.5900,-43.6071
2001.238241911588,-41.7200,-46.7062
2001.240981637615,-43.2100,-48.4092
2001.243721363642,-37.6500,-50.4442
2001.246461089670,-36.6800,-47.6638
2001.249200815697,-30.2000,-43.0650
2001.251940541725,-29.6000,-40.6404
2001.254680267752,-30.8600,-42.8721
2001.257419993779,-27.6800,-43.9383
2001.260159719807,-27.8900,-41.6962
2001.262899445834,-28.4900,-40.1288
2001.265639171862,-31.7400,-43.5617
2001.268378897889,-34.0200,-39.9604
2001.271118623916,-36.6800,-42.6383
2001.273858349944,-32.5800,-42.8858
2001.276598075971,-30.0200,-38.9137
2001.279337801999,-26.2500,-33.8592
2001.282077528026,-19.5200,-26.3138
2001.284817254053,-25.0300,-32.2679
2001.287556980081,-20.2500,-31.1287
2001.290296706108,-20.0200,-22.4112
2001.293036432136,-22.9100,-27.7900
2001.295776158163,-19.9700,-24.1558
2001.298515884190,-12.6900,-17.0975
2001.301255610218,-13.3600,-17.1488
2001.303995336245,-17.0700,-21.0004
2001.306735062273,-11.7900,-18.2808
2001.309474788300,-12.0200,-21.0117
2001.312214514327,-21.5400,-29.4387
2001.314954240355,-14.3000,-28.7925
2001.317693966382,-28.3000,-35.9363
2001.320433692410,-22.5800,-31.9871
2001.323173418437,-16.0500,-28.8771
2001.325913144464,-20.4800,-29.1179
2001.328652870492,-21.7900,-30.8608
2001.331392596519,-16.9700,-24.6708
2001.334132322547,-8.65000,-25.0958
2001.336872048574,-24.1600,-29.8775
2001.339611774601,-18.9300,-27.0800
2001.342351500629,-23.3000,-29.2125
2001.345091226656,-11.8600,-20.9279
2001.347830952684,-15.9000,-18.0596
2001.350570678711,-16.5400,-21.7592
2001.353310404738,-20.7400,-25.5012
2001.356050130766,-19.0900,-21.8133
2001.358789856793,-17.9100,-19.2008
2001.361529582821,-14.7300,-20.3854
2001.364269308848,-17.0600,-19.4300
2001.367009034875,-23.2600,-26.5758
2001.369748760903,-27.1400,-33.4150
2001.372488486930,-14.7700,-27.1479
2001.375228212958,-18.0300,-20.9833
2001.377967938985,-17.4200,-25.6096
2001.380707665012,-24.1800,-30.0021
2001.383447391040,-21.3500,-30.2067
2001.386187117067,-27.0200,-32.0329
2001.388926843094,-23.6500,-30.0271
2001.391666569122,-17.4100,-23.4254
2001.394406295149,-17.3800,-25.0525
2001.397146021177,-16.9500,-25.7225
2001.399885747204,-16.1700,-18.7963
2001.402625473231,-16.5500,-21.6725
2001.405365199259,-14.8900,-21.0342
2001.408104925286,-12.3800,-21.5808
2001.410844651314,-18.5800,-20.9858
2001.413584377341,-16.2500,-24.1817
2001.416324103368,-19.6000,-26.0017
2001.419063829396,-15.9500,-23.8929
2001.421803555423,-13.8400,-17.3179
2001.424543281451,-19.0700,-24.0408
2001.427283007478,-20.7500,-25.7083
2001.430022733505,-12.2000,-23.3154
2001.432762459533,-15.4800,-21.5504
2001.435502185560,-12.7100,-19.5496
2001.438241911588,-13.2700,-15.7346
2001.440981637615,-16.0500,-18.3583
2001.443721363642,-14.6900,-21.4225
2001.446461089670,-10.1800,-19.2608
2001.449200815697,-9.57000,-12.5429
2001.451940541725,-12.7100,-18.4483
2001.454680267752,-15.6100,-18.3063
2001.457419993779,-14.4800,-21.2187
2001.460159719807,-11.8800,-17.7358
2001.462899445834,-10.0900,-15.3129
2001.465639171862,-10.3200,-15.7488
2001.468378897889,-8.49000,-16.6117
2001.471118623916,-10.3600,-16.7279
2001.473858349944,-11.6200,-14.2833
2001.476598075971,-11.4700,-13.2558
2001.479337801999,-9.77000,-13.0767
2001.482077528026,-10.0200,-12.5446
2001.484817254053,-7.80000,-9.74375
2001.487556980081,-9.36000,-10.7042
2001.490296706108,-9.66000,-11.8996
2001.493036432136,-11.9600,-13.3267
2001.495776158163,-10.8900,-11.7008
2001.498515884190,-9.96000,-11.9592
2001.501255610218,-10.1300,-15.7104
2001.503995336245,-11.4400,-17.1442
2001.506735062273,-11.2700,-16.8804
2001.509474788300,-11.3400,-17.5221
2001.512214514327,-13.2800,-14.5275
2001.514954240355,-6.74000,-10.7600
2001.517693966382,-6.23000,-8.07500
2001.520433692410,-8.26000,-9.42208
2001.523173418437,-12.2100,-18.0862
2001.525913144464,-11.7400,-17.2117
2001.528652870492,-11.2000,-13.1600
2001.531392596519,-10.7100,-14.0288
2001.534132322547,-9.18000,-11.8192
2001.536872048574,-8.90000,-10.7117
2001.539611774601,-9.15000,-12.1304
2001.542351500629,-9.09000,-11.9821
2001.545091226656,-9.82000,-13.7758
2001.547830952684,-12.6800,-14.1071
2001.550570678711,-12.6300,-16.0508
2001.553310404738,-13.3000,-16.0529
2001.556050130766,-14.8300,-18.5212
2001.558789856793,-11.8300,-17.8354
2001.561529582821,-12.4700,-15.0396
2001.564269308848,-13.3200,-16.9358
2001.567009034875,-15.0700,-18.1962
2001.569748760903,-15.6100,-18.6129
2001.572488486930,-10.9500,-14.0996
2001.575228212957,-10.1700,-14.6000
2001.577967938985,-7.25000,-11.9242
2001.580707665012,-7.57000,-8.89167
2001.583447391040,-10.8100,-12.1213
2001.586187117067,-9.07000,-15.4529
2001.588926843094,-8.49000,-13.2088
2001.591666569122,-8.51000,-14.2046
2001.594406295149,-6.29000,-11.5400
2001.597146021177,-4.69000,-8.80667
2001.599885747204,-4.89000,-10.1450
2001.602625473231,-8.59000,-9.99833
2001.605365199259,-3.79000,-8.98292
2001.608104925286,-5.38000,-7.79958
2001.610844651314,-3.38000,-7.45333
2001.613584377341,-7.17000,-9.36708
2001.616324103368,-6.67000,-8.84958
2001.619063829396,-5.78000,-9.06333
2001.621803555423,-8.11000,-10.7758
2001.624543281451,-10.6000,-12.7262
2001.627283007478,-12.5500,-16.5146
2001.630022733505,-11.7400,-20.3263
2001.632762459533,-14.4400,-20.0783
2001.635502185560,-16.7600,-22.2508
2001.638241911588,-12.3000,-20.7717
2001.640981637615,-8.87000,-15.2700
2001.643721363642,-9.08000,-10.9575
2001.646461089670,-7.95000,-9.28042
2001.649200815697,-11.2800,-16.1796
2001.651940541725,-10.9100,-21.0904
2001.654680267752,-12.7500,-16.8387
2001.657419993780,-9.00000,-17.9375
2001.660159719807,-9.97000,-12.3775
2001.662899445834,-15.1200,-19.0912
2001.665639171862,-19.1600,-24.2958
2001.668378897889,-11.7900,-20.0246
2001.671118623917,-11.6500,-16.2375
2001.673858349944,-15.4500,-17.2300
2001.676598075971,-12.3700,-16.2379
2001.679337801999,-15.9200,-18.3396
2001.682077528026,-19.9400,-24.9488
2001.684817254053,-17.6300,-20.8029
2001.687556980081,-19.7200,-21.2508
2001.690296706108,-16.9300,-20.1654
2001.693036432136,-10.6400,-14.4388
2001.695776158163,-15.6100,-18.1254
2001.698515884190,-18.7600,-20.8600
2001.701255610218,-18.0300,-26.0379
2001.703995378050,-16.3400,-19.1708
2001.706735104078,-17.2800,-21.8871
2001.709474830105,-28.6200,-32.3804
2001.712214556132,-17.7600,-25.5000
2001.714954282160,-18.1900,-24.1817
2001.717694008187,-22.1700,-28.8988
2001.720433734215,-21.1200,-26.1425
2001.723173460242,-19.7900,-22.7483
2001.725913186269,-19.4300,-27.2067
2001.728652912297,-13.1800,-17.8083
2001.731392638324,-14.9200,-22.0808
2001.734132364351,-13.0400,-28.4312
2001.736872090379,-12.9800,-14.4996
2001.739611816406,-14.5400,-18.9992
2001.742351542434,-17.6900,-22.5504
2001.745091268461,-19.3900,-24.3604
2001.747830994488,-20.6200,-24.9037
2001.750570720516,-26.7300,-30.0271
2001.753310446543,-15.2000,-25.9613
2001.756050172571,-20.2700,-25.6425
2001.758789898598,-13.5400,-18.6612
2001.761529624625,-20.7200,-28.5142
2001.764269350653,-24.5200,-32.0696
2001.767009076680,-29.9800,-34.8950
2001.769748802708,-26.1800,-33.0142
2001.772488528735,-21.1700,-28.0667
2001.775228254762,-19.5200,-26.8221
2001.777967980790,-19.4700,-24.1279
2001.780707706817,-25.0000,-30.9321
2001.783447432845,-27.6500,-34.1521
2001.786187158872,-29.4700,-35.4383
2001.788926884899,-29.5900,-35.5417
2001.791666610927,-25.9100,-32.3046
2001.794406336954,-20.2100,-28.3388
2001.797146062981,-12.9300,-16.9163
2001.799885789009,-10.5700,-16.3304
2001.802625515036,-20.4500,-24.8221
2001.805365241064,-15.9800,-29.0179
2001.808104967091,-12.5100,-14.0521
2001.810844693118,-16.1400,-22.1333
2001.813584419146,-21.2200,-26.6937
2001.816324145173,-21.3100,-23.7742
2001.819063871201,-22.3800,-28.7246
2001.821803597228,-29.3900,-35.1146
2001.824543323256,-32.2200,-40.7738
2001.827283049283,-30.3300,-35.9033
2001.830022775310,-41.4700,-46.8046
2001.832762501338,-43.7600,-48.8417
2001.835502227365,-42.0200,-43.7679
2001.838241953393,-30.3200,-38.2196
2001.840981679420,-30.8400,-36.3404
2001.843721405447,-39.8200,-44.4146
2001.846461131475,-50.5600,-53.1913
2001.849200857502,-44.6500,-50.3346
2001.851940583530,-42.3800,-46.7267
2001.854680309557,-39.4500,-48.8462
2001.857420035584,-18.5900,-26.8204
2001.860159761612,-15.3200,-21.6733
2001.862899487639,-31.0900,-36.9629
2001.865639213667,-42.1300,-45.2337
2001.868378939694,-30.0200,-39.3921
2001.871118665721,-24.9200,-27.9758
2001.873858391749,-27.3100,-34.0429
2001.876598117776,-29.1700,-38.7462
2001.879337843804,-27.8600,-31.4883
2001.882077569831,-29.9500,-37.6087
2001.884817295858,-14.9200,-21.0208
2001.887557021886,-15.7100,-31.6158
2001.890296747913,-41.0200,-44.7271
2001.893036473941,-37.9000,-49.0725
2001.895776199968,-22.7200,-28.5033
2001.898515925995,-37.6000,-40.9854
2001.901255652023,-40.3100,-45.0829
2001.903995378050,-47.1700,-54.0150
2001.906735104077,-49.4800,-57.4054
2001.909474830105,-37.2800,-52.5833
2001.912214556132,-28.6500,-30.6729
2001.914954282160,-27.4700,-28.6425
2001.917694008187,-24.8900,-26.3613
2001.920433734214,-26.3300,-27.9933
2001.923173460242,-30.3300,-35.4312
2001.925913186269,-43.1700,-46.3917
2001.928652912297,-43.4500,-48.4146
2001.931392638324,-30.7300,-41.2292
2001.934132364351,-32.1000,-42.1508
2001.936872090379,-41.4000,-44.8908
2001.939611816406,-31.4400,-34.2021
2001.942351542434,-21.6400,-25.4896
2001.945091268461,-20.8700,-26.3800
2001.947830994488,-20.0300,-28.9721
2001.950570720516,-33.9600,-36.7483
2001.953310446543,-14.5800,-22.4458
2001.956050172571,-13.8100,-15.5396
2001.958789898598,-16.4500,-29.6542
2001.961529624625,-16.1300,-19.7129
2001.964269350653,-15.4500,-16.3696
2001.967009076680,-15.8100,-24.6412
2001.969748802708,-14.5500,-15.0046
2001.972488528735,-14.9700,-19.3971
2001.975228254762,-16.3000,-23.2046
2001.977967980790,-16.2500,-19.8400
2001.980707706817,-20.4800,-26.1442
2001.983447432845,-29.6300,-35.4787
2001.986187158872,-32.5300,-36.6587
2001.988926884899,-36.4600,-43.9933
2001.991666610927,-49.6200,-52.7729
2001.994406336954,-38.4500,-46.4079
2001.997146062982,-25.7800,-30.2133
2001.999885789009,-27.1000,-39.9408
2002.002625515036,-35.4100,-48.5425
2002.005365205464,-27.0800,-31.3537
2002.008104931818,-20.6900,-24.7267
2002.010844657846,-21.2500,-28.8737
2002.013584383873,-23.8500,-29.7850
2002.016324109901,-24.8000,-27.6663
2002.019063835928,-26.8400,-32.0546
2002.021803561955,-34.0500,-40.7008
2002.024543286676,-46.1400,-47.8488
2002.027283012704,-33.9400,-40.1467
2002.030022738731,-42.8800,-45.9233
2002.032762464758,-46.9900,-52.2817
2002.035502190786,-52.6900,-55.6413
2002.038241916813,-32.2000,-46.2421
2002.040981642841,-29.5500,-35.0254
2002.043721368868,-27.9500,-30.5175
2002.046461094895,-26.0400,-29.4275
2002.049200820923,-27.1100,-31.3604
2002.051940546950,-33.7200,-38.5542
2002.054680272978,-34.4500,-39.5308
2002.057419999005,-39.5200,-43.7608
2002.060159725032,-45.8000,-47.5192
2002.062899451060,-37.6200,-42.1204
2002.065639177087,-39.3100,-43.1171
2002.068378903115,-37.3300,-41.4854
2002.071118629142,-39.8000,-41.5608
2002.073858355169,-40.9300,-44.1237
2002.076598081197,-37.7800,-43.0604
2002.079337807224,-37.2800,-45.5058
2002.082077533252,-35.1700,-41.9438
2002.084817259279,-46.0400,-48.1579
2002.087556985306,-43.6100,-45.0154
2002.090296716559,-36.8300,-41.5037
2002.093036442587,-48.4700,-55.3992
2002.095776168614,-54.7500,-59.4446
2002.098515894642,-40.6300,-47.5633
2002.101255620669,-42.7400,-48.6550
2002.103995346696,-38.3800,-45.9333
2002.106735072724,-36.7600,-40.0408
2002.109474798751,-35.2200,-40.5850
2002.112214524779,-43.8600,-45.6754
2002.114954250806,-46.5800,-51.2062
2002.117693976833,-50.8100,-52.7746
2002.120433702861,-33.8000,-51.8192
2002.123173428888,-30.0400,-33.9033
2002.125913154916,-36.4600,-46.8646
2002.128652880943,-50.3600,-54.1738
2002.131392606970,-43.9200,-49.1387
2002.134132332998,-49.5400,-52.9892
2002.136872059025,-45.8600,-50.5750
2002.139611785052,-40.2900,-46.4108
2002.142351511080,-55.8200,-59.4883
2002.145091237107,-55.6800,-60.3737
2002.147830963135,-51.4800,-54.5233
2002.150570689162,-51.8300,-54.7313
2002.153310415189,-48.4000,-53.3033
2002.156050141217,-36.0000,-41.2404
2002.158789867244,-30.9400,-33.2175
2002.161529593272,-32.2200,-34.3250
2002.164269319299,-39.0300,-49.3263
2002.167009045326,-13.9800,-32.1267
2002.169748771354,-17.7100,-31.0221
2002.172488497381,-43.8500,-46.2821
2002.175228223409,-45.4000,-49.3325
2002.177967938985,-43.6900,-48.7200
2002.180707665012,-44.0200,-49.2371
2002.183447391040,-41.0800,-53.0483
2002.186187117067,-51.7900,-56.1658
2002.188926843095,-44.9600,-55.2513
2002.191666569122,-50.0300,-55.1258
2002.194406295149,-45.4400,-51.6979
2002.197146021177,-28.6200,-38.6417
2002.199885747204,-26.8600,-35.5537
2002.202625473232,-41.2900,-46.6937
2002.205365199259,-43.5100,-49.8046
2002.208104925286,-36.2000,-41.3533
2002.210844651314,-31.4700,-35.8183
2002.213584377341,-33.2600,-36.5879
2002.216324103368,-36.2300,-38.8046
2002.219063829396,-29.2000,-35.1925
2002.221803555423,-28.5800,-32.5896
2002.224543281451,-24.7300,-35.5625
2002.227283007478,-20.8000,-26.6250
2002.230022733505,-26.9900,-30.9400
2002.232762459533,-21.6300,-28.4979
2002.235502185560,-21.1700,-27.9946
2002.238241911588,-26.0200,-30.4667
2002.240981637615,-31.7900,-39.7800
2002.243721363642,-31.0300,-38.2046
2002.246461089670,-27.7800,-37.2029
2002.249200815697,-33.0700,-39.1525
2002.251940541725,-29.8400,-38.8396
2002.254680267752,-25.2400,-33.2633
2002.257419993779,-30.0000,-39.2596
2002.260159719807,-31.4200,-35.3746
2002.262899445834,-27.5200,-37.4808
2002.265639171862,-20.6900,-25.4912
2002.268378897889,-23.7700,-28.5250
2002.271118623916,-32.0200,-40.9529
2002.273858349944,-25.2500,-37.8492
2002.276598075971,-33.9400,-42.9996
2002.279337801999,-33.8300,-40.8633
2002.282077528026,-26.2100,-34.4367
2002.284817254053,-28.5100,-33.6133
2002.287556980081,-31.9700,-40.0212
2002.290296706108,-32.0900,-40.6279
2002.293036432136,-24.2700,-32.5487
2002.295776158163,-19.5500,-24.0262
2002.298515884190,-19.4900,-24.7092
2002.301255610218,-22.8800,-25.2846
2002.303995336245,-20.6500,-29.2317
2002.306735062273,-16.3600,-25.4046
2002.309474788300,-28.8900,-36.5829
2002.312214514327,-30.1000,-37.7108
2002.314954240355,-28.3400,-31.0983
2002.317693966382,-33.3200,-38.1167
2002.320433692410,-34.4000,-41.0683
2002.323173418437,-32.3400,-38.9088
2002.325913144464,-28.6300,-37.4163
2002.328652870492,-25.4800,-30.9012
2002.331392596519,-22.9400,-29.4113
2002.334132322547,-20.8000,-28.8704
2002.336872048574,-22.1700,-29.3829
2002.339611774601,-22.6600,-29.2621
2002.342351500629,-18.8500,-26.3258
2002.345091226656,-19.7800,-23.0033
2002.347830952684,-13.2300,-23.8804
2002.350570678711,-10.4500,-23.6479
2002.353310404738,-25.4400,-30.7087
2002.356050130766,-23.6800,-31.0454
2002.358789856793,-16.3700,-28.7337
2002.361529582821,-16.9700,-20.7417
2002.364269308848,-16.6700,-22.6396
2002.367009034875,-12.1000,-15.9708
2002.369748760903,-12.5700,-20.3054
2002.372488486930,-11.2400,-18.5058
2002.375228212958,-14.3600,-19.2962
2002.377967938985,-13.1400,-20.1933
2002.380707665012,-16.4700,-19.4217
2002.383447391040,-17.3800,-22.2596
2002.386187117067,-16.9900,-24.2429
2002.388926843094,-16.4700,-22.1092
2002.391666569122,-16.5800,-22.0871
2002.394406295149,-13.2600,-19.9383
2002.397146021177,-9.79000,-13.0133
2002.399885747204,-9.56000,-12.6742
2002.402625473231,-10.4900,-13.1125
2002.405365199259,-10.0000,-15.7254
2002.408104925286,-12.2000,-18.4762
2002.410844651314,-12.8200,-15.1396
2002.413584377341,-13.0500,-15.5275
2002.416324103368,-13.4500,-17.1175
2002.419063829396,-11.6100,-18.4246
2002.421803555423,-13.1100,-17.1142
2002.424543281451,-12.4800,-17.4504
2002.427283007478,-10.2100,-13.0867
2002.430022733505,-9.83000,-11.9938
2002.432762459533,-8.22000,-11.6800
2002.435502185560,-10.9900,-13.9579
2002.438241911588,-10.0000,-14.6838
2002.440981637615,-6.89000,-11.0829
2002.443721363642,-5.58000,-8.02333
2002.446461089670,-6.65000,-10.0150
2002.449200815697,-5.01000,-10.2587
2002.451940541725,-5.63000,-12.2658
2002.454680267752,-8.60000,-13.7796
2002.457419993779,-8.88000,-12.3237
2002.460159719807,-3.74000,-10.0638
2002.462899445834,-7.20000,-15.3029
2002.465639171862,-13.0400,-18.1558
2002.468378897889,-12.6500,-15.6908
2002.471118623916,-8.66000,-17.9729
2002.473858349944,-12.6200,-19.0300
2002.476598075971,-10.7200,-15.7096
2002.479337801999,-9.87000,-12.3525
2002.482077528026,-7.98000,-14.3662
2002.484817254053,-8.81000,-11.8212
2002.487556980081,-12.3400,-16.0033
2002.490296706108,-4.13000,-10.0867
2002.493036432136,-1.39000,-3.05917
2002.495776158163,-0.950000,-5.23542
2002.498515884190,-3.11000,-4.97375
2002.501255610218,-2.89000,-5.27083
2002.503995336245,-6.23000,-7.64292
2002.506735062273,-5.64000,-8.18625
2002.509474788300,-9.11000,-13.0687
2002.512214514327,-9.32000,-11.8237
2002.514954240355,-8.05000,-10.5833
2002.517693966382,-8.14000,-12.1604
2002.520433692410,-9.02000,-10.6638
2002.523173418437,-5.51000,-12.7121
2002.525913144464,-6.33000,-11.4892
2002.528652870492,-5.09000,-10.3250
2002.531392596519,-3.74000,-7.81708
2002.534132322547,-3.66000,-5.27500
2002.536872048574,-9.95000,-11.7942
2002.539611774601,-9.97000,-11.6512
2002.542351500629,-9.23000,-15.2350
2002.545091226656,-9.94000,-13.2404
2002.547830952684,-5.03000,-10.4937
2002.550570678711,-3.01000,-5.14583
2002.553310404738,-2.71000,-5.93000
2002.556050130766,-3.15000,-5.29583
2002.558789856793,-7.46000,-10.7229
2002.561529582821,-6.25000,-9.16500
2002.564269308848,-10.8500,-12.1096
2002.567009034875,-9.13000,-10.9667
2002.569748760903,-11.8600,-15.8812
2002.572488486930,-12.8900,-16.1550
2002.575228212957,-11.9900,-17.3292
2002.577967938985,-11.0200,-15.7021
2002.580707665012,-11.5700,-17.5888
2002.583447391040,-11.9200,-14.0575
2002.586187117067,-12.0700,-15.7029
2002.588926843094,-13.3900,-18.6588
2002.591666569122,-11.8500,-13.3825
2002.594406295149,-9.97000,-12.0321
2002.597146021177,-12.0300,-14.4517
2002.599885747204,-14.3600,-18.1042
2002.602625473231,-8.90000,-13.3142
2002.605365199259,-9.11000,-16.5904
2002.608104925286,-16.3400,-23.0175
2002.610844651314,-15.2800,-22.6175
2002.613584377341,-11.8200,-14.5983
2002.616324103368,-5.22000,-15.0483
2002.619063829396,-11.2200,-14.6608
2002.621803555423,-13.3700,-17.2108
2002.624543281451,-17.2400,-25.3504
2002.627283007478,-13.5800,-16.3079
2002.630022733505,-11.3000,-19.9279
2002.632762459533,-8.99000,-11.1688
2002.635502185560,-12.5900,-15.9025
2002.638241911588,-13.1000,-15.0354
2002.640981637615,-12.3000,-14.9896
2002.643721363642,-16.4200,-19.6004
2002.646461089670,-19.0000,-26.2446
2002.649200815697,-12.2400,-16.9633
2002.651940541725,-11.2900,-14.5829
2002.654680267752,-13.3200,-15.7129
2002.657419993780,-16.7700,-19.7954
2002.660159719807,-16.7400,-20.6600
2002.662899445834,-20.2500,-23.5650
2002.665639171862,-20.9000,-26.2958
2002.668378897889,-15.5700,-23.7621
2002.671118623917,-21.6400,-25.2413
2002.673858349944,-21.3900,-29.1667
2002.676598075971,-14.1100,-27.4158
2002.679337801999,-15.5600,-26.8313
2002.682077528026,-21.2900,-27.4350
2002.684817254053,-12.0600,-25.2975
2002.687556980081,-4.68000,-8.04667
